Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Age_Band,Screen_Time_Level,Exceeded_Limit,Health_Risk_Flag
16,Female,4.09,Laptop,True,0.42,"Poor Sleep, Anxiety",Rural,14–18,High,True,True
10,Female,3.68,TV,True,0.5,Poor Sleep,Rural,10–13,Moderate,False,False
9,Female,3.59,TV,True,0.52,"Poor Sleep, Eye Strain",Urban,0–9,Moderate,False,False
17,Male,4.39,Laptop,True,0.35,"Poor Sleep, Eye Strain",Urban,14–18,High,True,True
16,Female,6.13,TV,True,0.48,"Poor Sleep, Eye Strain",Rural,14–18,Very High,True,True
11,Female,4.66,Smartphone,True,0.41,"Poor Sleep, Anxiety",Urban,10–13,High,True,True
18,Female,5.3,Smartphone,True,0.33,"Poor Sleep, Eye Strain",Urban,14–18,High,True,True
15,Male,5.39,Laptop,True,0.36,Obesity Risk,Urban,14–18,High,True,True
17,Male,4.12,TV,True,0.33,"Poor Sleep, Eye Strain",Urban,14–18,High,True,True
11,Male,4.73,Smartphone,True,0.43,"Poor Sleep, Obesity Risk",Urban,10–13,High,True,True
12,Male,4.46,Smartphone,True,0.46,Obesity Risk,Rural,10–13,High,True,True
18,Male,4.78,Tablet,True,0.44,"Poor Sleep, Obesity Risk",Urban,14–18,High,True,True
8,Male,9.58,Smartphone,True,0.53,Poor Sleep,Urban,0–9,Very High,True,True
17,Male,5.05,Smartphone,True,0.43,Poor Sleep,Urban,14–18,High,True,True
10,Male,5.61,TV,True,0.52,Poor Sleep,Urban,10–13,High,True,True
13,Male,4.94,TV,True,0.39,"Poor Sleep, Eye Strain",Urban,10–13,High,True,True
12,Male,4.57,Laptop,True,0.42,"Poor Sleep, Eye Strain",Urban,10–13,High,True,True
16,Female,5.18,Smartphone,True,0.45,"Poor Sleep, Eye Strain",Urban,14–18,High,True,True
9,Male,4.47,Smartphone,True,0.57,"Poor Sleep, Eye Strain",Urban,0–9,High,True,True
18,Male,3.04,TV,True,0.41,Poor Sleep,Urban,14–18,Moderate,False,False
9,Male,6.37,Tablet,True,0.59,"Poor Sleep, Eye Strain",Rural,0–9,Very High,True,True
13,Male,6.26,Laptop,True,0.41,"Poor Sleep, Anxiety",Urban,10–13,Very High,True,True
13,Female,5.25,Smartphone,True,0.5,"Poor Sleep, Eye Strain, Obesity Risk",Rural,10–13,High,True,True
18,Female,3.86,Smartphone,True,0.41,Poor Sleep,Urban,14–18,Moderate,False,False
15,Male,5.0,Smartphone,True,0.4,"Poor Sleep, Anxiety",Rural,14–18,High,True,True
17,Male,5.23,Laptop,True,0.35,Poor Sleep,Rural,14–18,High,True,True
14,Female,6.53,Smartphone,True,0.47,"Eye Strain, Anxiety, Obesity Risk",Rural,14–18,Very High,True,True
12,Male,5.57,Laptop,True,0.47,Obesity Risk,Urban,10–13,High,True,True
13,Male,4.74,Smartphone,True,0.38,"Poor Sleep, Anxiety",Urban,10–13,High,True,True
8,Female,3.32,TV,True,0.55,Eye Strain,Urban,0–9,Moderate,False,False
13,Male,6.12,Smartphone,True,0.35,Poor Sleep,Urban,10–13,Very High,True,True
8,Male,7.72,Tablet,True,0.43,Eye Strain,Urban,0–9,Very High,True,True
18,Male,3.97,Smartphone,True,0.43,Poor Sleep,Rural,14–18,Moderate,False,False
11,Female,3.57,Smartphone,True,0.45,Poor Sleep,Urban,10–13,Moderate,False,False
8,Female,5.27,TV,True,0.47,"Poor Sleep, Eye Strain",Urban,0–9,High,True,True
15,Female,5.47,Tablet,True,0.43,"Poor Sleep, Anxiety",Rural,14–18,High,True,True
12,Female,6.14,Smartphone,True,0.37,Poor Sleep,Rural,10–13,Very High,True,True
15,Female,4.67,Tablet,True,0.34,Poor Sleep,Urban,14–18,High,True,True
16,Female,3.53,Smartphone,True,0.45,"Poor Sleep, Anxiety",Urban,14–18,Moderate,False,False
17,Male,4.2,Tablet,True,0.39,Poor Sleep,Urban,14–18,High,True,True
9,Female,3.43,TV,True,0.56,"Poor Sleep, Obesity Risk",Urban,0–9,Moderate,False,False
16,Male,4.2,Smartphone,True,0.39,"Poor Sleep, Obesity Risk",Urban,14–18,High,True,True
15,Female,4.27,Smartphone,True,0.46,Anxiety,Urban,14–18,High,True,True
14,Male,4.64,TV,True,0.46,Poor Sleep,Rural,14–18,High,True,True
14,Female,3.79,Tablet,True,0.42,Anxiety,Urban,14–18,Moderate,False,False
12,Male,3.42,Laptop,True,0.34,Eye Strain,Urban,10–13,Moderate,False,False
13,Female,3.8,Tablet,True,0.48,Eye Strain,Rural,10–13,Moderate,False,False
16,Male,6.96,TV,True,0.47,"Poor Sleep, Obesity Risk",Urban,14–18,Very High,True,True
10,Female,6.07,Tablet,True,0.44,Eye Strain,Rural,10–13,Very High,True,True
13,Male,4.36,Smartphone,True,0.3,Anxiety,Rural,10–13,High,True,True
15,Female,4.99,Laptop,True,0.5,"Poor Sleep, Eye Strain",Urban,14–18,High,True,True
14,Male,3.25,TV,True,0.46,"Eye Strain, Anxiety",Rural,14–18,Moderate,False,False
18,Female,5.77,Smartphone,True,0.48,"Eye Strain, Anxiety",Rural,14–18,High,True,True
8,Female,3.97,Tablet,True,0.4,"Poor Sleep, Eye Strain",Urban,0–9,Moderate,False,False
13,Male,3.07,Tablet,True,0.49,Anxiety,Urban,10–13,Moderate,False,False
15,Male,5.87,Smartphone,True,0.4,Poor Sleep,Urban,14–18,High,True,True
13,Female,3.96,Smartphone,True,0.33,Poor Sleep,Urban,10–13,Moderate,False,False
18,Male,4.03,Smartphone,True,0.5,Poor Sleep,Urban,14–18,High,True,True
8,Male,5.78,Tablet,True,0.51,Poor Sleep,Urban,0–9,High,True,True
11,Female,5.19,Smartphone,True,0.47,"Poor Sleep, Eye Strain, Anxiety",Urban,10–13,High,True,True
16,Male,5.31,Laptop,True,0.35,"Poor Sleep, Obesity Risk",Urban,14–18,High,True,True
8,Female,6.36,Smartphone,True,0.58,Poor Sleep,Urban,0–9,Very High,True,True
17,Female,3.72,TV,True,0.43,Poor Sleep,Urban,14–18,Moderate,False,False
12,Female,3.34,Smartphone,True,0.36,Poor Sleep,Urban,10–13,Moderate,False,False
13,Female,5.85,Smartphone,True,0.39,"Eye Strain, Anxiety",Rural,10–13,High,True,True
16,Female,5.96,TV,True,0.47,"Poor Sleep, Anxiety",Rural,14–18,High,True,True
8,Female,3.14,Smartphone,True,0.59,Poor Sleep,Urban,0–9,Moderate,False,False
16,Female,4.15,Smartphone,True,0.44,Poor Sleep,Urban,14–18,High,True,True
15,Female,4.26,Laptop,True,0.43,"Poor Sleep, Anxiety, Obesity Risk",Urban,14–18,High,True,True
17,Male,6.99,TV,True,0.31,"Poor Sleep, Obesity Risk",Rural,14–18,Very High,True,True
16,Male,4.29,Smartphone,True,0.33,"Poor Sleep, Eye Strain, Obesity Risk",Rural,14–18,High,True,True
16,Male,5.04,Smartphone,True,0.39,"Poor Sleep, Eye Strain",Rural,14–18,High,True,True
10,Male,6.56,Smartphone,True,0.47,Anxiety,Urban,10–13,Very High,True,True
17,Female,3.49,TV,True,0.32,Poor Sleep,Urban,14–18,Moderate,False,False
16,Male,6.22,TV,True,0.3,Obesity Risk,Urban,14–18,Very High,True,True
8,Female,4.54,TV,True,0.55,"Poor Sleep, Eye Strain",Urban,0–9,High,True,True
16,Female,4.69,Smartphone,True,0.38,Eye Strain,Urban,14–18,High,True,True
18,Female,4.04,Laptop,True,0.37,Poor Sleep,Urban,14–18,High,True,True
13,Female,4.87,Smartphone,True,0.4,Poor Sleep,Urban,10–13,High,True,True
11,Female,5.54,Tablet,True,0.45,Poor Sleep,Rural,10–13,High,True,True
14,Male,4.6,Laptop,True,0.3,Poor Sleep,Urban,14–18,High,True,True
12,Female,5.18,Smartphone,True,0.3,Eye Strain,Rural,10–13,High,True,True
17,Female,4.93,Tablet,True,0.46,"Poor Sleep, Eye Strain",Rural,14–18,High,True,True
14,Male,4.86,Smartphone,True,0.48,"Poor Sleep, Eye Strain",Urban,14–18,High,True,True
15,Female,5.17,TV,True,0.44,Eye Strain,Rural,14–18,High,True,True
15,Female,5.86,Smartphone,True,0.47,Poor Sleep,Rural,14–18,High,True,True
15,Female,5.51,Smartphone,True,0.37,"Poor Sleep, Eye Strain",Rural,14–18,High,True,True
13,Female,3.67,Smartphone,True,0.5,"Poor Sleep, Eye Strain",Urban,10–13,Moderate,False,False
11,Male,4.08,Smartphone,True,0.5,Poor Sleep,Rural,10–13,High,True,True
15,Female,3.41,TV,True,0.5,Poor Sleep,Rural,14–18,Moderate,False,False
10,Male,6.12,TV,True,0.48,"Poor Sleep, Obesity Risk",Rural,10–13,Very High,True,True
11,Female,4.77,Laptop,True,0.49,"Poor Sleep, Eye Strain, Obesity Risk",Urban,10–13,High,True,True
13,Male,3.11,Laptop,True,0.41,Eye Strain,Urban,10–13,Moderate,False,False
18,Female,4.01,Smartphone,True,0.37,"Poor Sleep, Anxiety",Rural,14–18,High,True,True
14,Female,3.24,TV,True,0.5,Anxiety,Urban,14–18,Moderate,False,False
13,Male,6.41,Smartphone,True,0.37,Poor Sleep,Urban,10–13,Very High,True,True
18,Female,5.11,TV,True,0.48,Anxiety,Rural,14–18,High,True,True
17,Male,6.03,TV,True,0.38,Poor Sleep,Urban,14–18,Very High,True,True
18,Male,5.19,Smartphone,True,0.36,Poor Sleep,Rural,14–18,High,True,True
14,Male,3.74,Smartphone,True,0.38,"Poor Sleep, Obesity Risk",Rural,14–18,Moderate,False,False
14,Female,3.8,TV,True,0.42,Anxiety,Urban,14–18,Moderate,False,False
18,Male,4.42,Smartphone,True,0.36,Anxiety,Rural,14–18,High,True,True
14,Male,5.84,TV,True,0.43,"Poor Sleep, Eye Strain, Obesity Risk",Rural,14–18,High,True,True
14,Female,4.43,Smartphone,True,0.34,Poor Sleep,Rural,14–18,High,True,True
17,Male,5.26,Smartphone,True,0.32,"Poor Sleep, Anxiety",Urban,14–18,High,True,True
17,Female,4.59,Tablet,True,0.33,Eye Strain,Urban,14–18,High,True,True
15,Male,6.09,Smartphone,True,0.49,Poor Sleep,Rural,14–18,Very High,True,True
16,Female,4.5,Laptop,True,0.37,"Poor Sleep, Anxiety",Urban,14–18,High,True,True
16,Male,5.32,Tablet,True,0.35,Poor Sleep,Urban,14–18,High,True,True
14,Male,4.09,TV,True,0.39,"Poor Sleep, Eye Strain, Obesity Risk",Urban,14–18,High,True,True
11,Male,5.27,Smartphone,True,0.34,"Poor Sleep, Anxiety",Rural,10–13,High,True,True
16,Female,5.92,TV,True,0.45,Poor Sleep,Rural,14–18,High,True,True
15,Male,3.68,Smartphone,True,0.4,Poor Sleep,Urban,14–18,Moderate,False,False
9,Female,3.94,TV,True,0.48,"Poor Sleep, Eye Strain",Urban,0–9,Moderate,False,False
15,Female,3.87,Smartphone,True,0.35,"Poor Sleep, Anxiety",Urban,14–18,Moderate,False,False
8,Male,5.75,TV,True,0.53,Poor Sleep,Rural,0–9,High,True,True
11,Female,5.09,Laptop,True,0.45,Poor Sleep,Rural,10–13,High,True,True
17,Male,3.99,Smartphone,True,0.36,"Poor Sleep, Eye Strain",Urban,14–18,Moderate,False,False
12,Female,3.01,Smartphone,True,0.44,"Poor Sleep, Eye Strain",Urban,10–13,Moderate,False,False
14,Female,4.61,Smartphone,True,0.39,Poor Sleep,Urban,14–18,High,True,True
15,Male,5.65,Smartphone,True,0.5,Poor Sleep,Urban,14–18,High,True,True
16,Male,5.64,Smartphone,True,0.39,"Poor Sleep, Obesity Risk",Urban,14–18,High,True,True
12,Male,4.57,Laptop,True,0.38,"Poor Sleep, Eye Strain",Urban,10–13,High,True,True
17,Male,3.76,Laptop,True,0.46,Poor Sleep,Urban,14–18,Moderate,False,False
18,Female,5.47,Smartphone,True,0.4,"Poor Sleep, Eye Strain",Urban,14–18,High,True,True
13,Female,6.18,TV,True,0.45,"Poor Sleep, Eye Strain",Urban,10–13,Very High,True,True
12,Female,3.62,Laptop,True,0.3,Poor Sleep,Rural,10–13,Moderate,False,False
18,Female,4.69,Laptop,True,0.45,"Poor Sleep, Anxiety",Urban,14–18,High,True,True
16,Female,5.65,Smartphone,True,0.45,Poor Sleep,Urban,14–18,High,True,True
10,Male,7.72,TV,True,0.54,Poor Sleep,Rural,10–13,Very High,True,True
14,Female,5.77,TV,True,0.4,"Poor Sleep, Obesity Risk",Urban,14–18,High,True,True
14,Male,4.18,Smartphone,True,0.43,Poor Sleep,Rural,14–18,High,True,True
13,Female,5.21,Laptop,True,0.4,"Poor Sleep, Eye Strain",Rural,10–13,High,True,True
10,Female,4.7,TV,True,0.6,Poor Sleep,Urban,10–13,High,True,True
14,Female,5.05,Smartphone,True,0.5,"Poor Sleep, Eye Strain",Urban,14–18,High,True,True
12,Female,3.86,Smartphone,True,0.38,"Poor Sleep, Eye Strain, Obesity Risk",Urban,10–13,Moderate,False,False
13,Female,3.2,Smartphone,True,0.46,Poor Sleep,Urban,10–13,Moderate,False,False
15,Male,6.94,Smartphone,True,0.44,Poor Sleep,Rural,14–18,Very High,True,True
8,Female,4.02,Smartphone,True,0.48,Poor Sleep,Rural,0–9,High,True,True
17,Male,3.43,Smartphone,True,0.37,"Poor Sleep, Eye Strain",Urban,14–18,Moderate,False,False
18,Female,4.02,TV,True,0.48,"Poor Sleep, Eye Strain, Anxiety",Urban,14–18,High,True,True
15,Female,3.24,Smartphone,True,0.49,"Poor Sleep, Anxiety",Urban,14–18,Moderate,False,False
14,Male,3.82,Smartphone,True,0.4,Poor Sleep,Urban,14–18,Moderate,False,False
9,Female,4.76,Smartphone,True,0.52,"Poor Sleep, Obesity Risk",Urban,0–9,High,True,True
11,Female,4.29,Laptop,True,0.32,"Poor Sleep, Eye Strain",Rural,10–13,High,True,True
15,Male,5.71,TV,True,0.39,"Poor Sleep, Anxiety",Urban,14–18,High,True,True
15,Female,5.66,TV,True,0.39,"Poor Sleep, Eye Strain, Obesity Risk",Urban,14–18,High,True,True
13,Male,3.95,Smartphone,True,0.35,Poor Sleep,Urban,10–13,Moderate,False,False
13,Female,4.93,Smartphone,True,0.31,Anxiety,Rural,10–13,High,True,True
12,Male,3.21,Smartphone,True,0.42,"Anxiety, Obesity Risk",Urban,10–13,Moderate,False,False
17,Male,3.73,Tablet,True,0.35,Anxiety,Urban,14–18,Moderate,False,False
8,Male,7.65,TV,True,0.46,Poor Sleep,Urban,0–9,Very High,True,True
14,Male,4.32,Smartphone,True,0.42,Obesity Risk,Urban,14–18,High,True,True
17,Male,3.75,Smartphone,True,0.38,Eye Strain,Rural,14–18,Moderate,False,False
16,Male,5.05,Laptop,True,0.42,Poor Sleep,Urban,14–18,High,True,True
14,Male,5.82,TV,True,0.4,Poor Sleep,Urban,14–18,High,True,True
9,Male,5.53,TV,True,0.52,Poor Sleep,Rural,0–9,High,True,True
13,Female,3.88,TV,True,0.31,Poor Sleep,Urban,10–13,Moderate,False,False
11,Male,4.91,Smartphone,True,0.37,Eye Strain,Urban,10–13,High,True,True
13,Male,5.72,Smartphone,True,0.5,"Poor Sleep, Eye Strain",Urban,10–13,High,True,True
16,Male,4.42,Smartphone,True,0.43,"Poor Sleep, Anxiety",Urban,14–18,High,True,True
12,Male,5.86,Smartphone,True,0.47,Poor Sleep,Urban,10–13,High,True,True
15,Male,5.58,TV,True,0.48,Eye Strain,Rural,14–18,High,True,True
17,Male,3.64,Smartphone,True,0.46,Anxiety,Rural,14–18,Moderate,False,False
11,Female,4.91,Laptop,True,0.47,Poor Sleep,Rural,10–13,High,True,True
13,Male,4.8,Smartphone,True,0.36,Poor Sleep,Urban,10–13,High,True,True
18,Female,4.41,Laptop,True,0.49,Poor Sleep,Urban,14–18,High,True,True
15,Male,4.63,Smartphone,True,0.49,Poor Sleep,Urban,14–18,High,True,True
12,Male,5.53,Tablet,True,0.33,"Poor Sleep, Anxiety",Urban,10–13,High,True,True
18,Female,4.44,Smartphone,True,0.34,Eye Strain,Rural,14–18,High,True,True
11,Female,4.09,Laptop,True,0.45,"Poor Sleep, Eye Strain",Rural,10–13,High,True,True
12,Male,3.7,Smartphone,True,0.3,"Poor Sleep, Eye Strain",Rural,10–13,Moderate,False,False
14,Male,6.14,Laptop,True,0.4,Poor Sleep,Urban,14–18,Very High,True,True
16,Female,3.53,Smartphone,True,0.32,Poor Sleep,Urban,14–18,Moderate,False,False
17,Male,6.69,Smartphone,True,0.5,"Poor Sleep, Eye Strain",Urban,14–18,Very High,True,True
18,Female,3.44,Smartphone,True,0.39,Poor Sleep,Urban,14–18,Moderate,False,False
13,Male,3.7,TV,True,0.43,"Poor Sleep, Anxiety",Urban,10–13,Moderate,False,False
15,Male,3.81,TV,True,0.37,Poor Sleep,Urban,14–18,Moderate,False,False
18,Male,4.32,Laptop,True,0.34,"Poor Sleep, Eye Strain",Urban,14–18,High,True,True
10,Male,4.44,Tablet,True,0.46,"Anxiety, Obesity Risk",Rural,10–13,High,True,True
14,Female,5.64,Laptop,True,0.34,Poor Sleep,Urban,14–18,High,True,True
12,Female,4.21,TV,True,0.41,Poor Sleep,Urban,10–13,High,True,True
13,Male,3.09,Tablet,True,0.39,Anxiety,Urban,10–13,Moderate,False,False
15,Male,4.53,Smartphone,True,0.45,"Poor Sleep, Anxiety",Urban,14–18,High,True,True
18,Male,4.43,TV,True,0.45,Anxiety,Rural,14–18,High,True,True
13,Male,3.45,Smartphone,True,0.47,"Poor Sleep, Eye Strain, Anxiety",Rural,10–13,Moderate,False,False
9,Female,5.08,Smartphone,True,0.41,Eye Strain,Urban,0–9,High,True,True
14,Female,6.31,TV,True,0.33,"Poor Sleep, Eye Strain",Urban,14–18,Very High,True,True
17,Female,4.63,Laptop,True,0.45,Poor Sleep,Rural,14–18,High,True,True
8,Male,4.57,TV,True,0.45,Poor Sleep,Urban,0–9,High,True,True
15,Female,5.07,Smartphone,True,0.38,Poor Sleep,Urban,14–18,High,True,True
14,Male,6.85,TV,True,0.4,"Poor Sleep, Eye Strain",Urban,14–18,Very High,True,True
13,Female,3.5,Smartphone,True,0.45,"Poor Sleep, Anxiety",Urban,10–13,Moderate,False,False
16,Male,3.19,Smartphone,True,0.42,"Poor Sleep, Eye Strain",Urban,14–18,Moderate,False,False
18,Male,5.75,Smartphone,True,0.43,Poor Sleep,Rural,14–18,High,True,True
13,Female,5.31,TV,True,0.4,"Eye Strain, Obesity Risk",Urban,10–13,High,True,True
11,Male,5.11,Laptop,True,0.38,Poor Sleep,Rural,10–13,High,True,True
9,Male,6.33,Smartphone,True,0.5,Poor Sleep,Urban,0–9,Very High,True,True
18,Male,3.44,Laptop,True,0.46,Eye Strain,Urban,14–18,Moderate,False,False
17,Male,6.07,TV,True,0.48,Poor Sleep,Urban,14–18,Very High,True,True
10,Female,7.67,Smartphone,True,0.46,"Poor Sleep, Anxiety",Rural,10–13,Very High,True,True
9,Male,7.14,TV,True,0.49,"Poor Sleep, Eye Strain, Anxiety",Urban,0–9,Very High,True,True
18,Male,3.22,Smartphone,True,0.33,"Poor Sleep, Eye Strain",Urban,14–18,Moderate,False,False
18,Female,3.97,Smartphone,True,0.47,"Poor Sleep, Eye Strain",Urban,14–18,Moderate,False,False
18,Female,5.3,Smartphone,True,0.34,Poor Sleep,Urban,14–18,High,True,True
14,Male,4.89,Tablet,True,0.46,Poor Sleep,Urban,14–18,High,True,True
18,Male,3.39,Smartphone,True,0.33,Anxiety,Urban,14–18,Moderate,False,False
13,Female,4.67,Smartphone,True,0.36,Poor Sleep,Urban,10–13,High,True,True
13,Male,6.19,Smartphone,True,0.32,Obesity Risk,Rural,10–13,Very High,True,True
18,Male,4.96,Tablet,True,0.44,Eye Strain,Urban,14–18,High,True,True
16,Female,5.93,TV,True,0.45,Poor Sleep,Urban,14–18,High,True,True
9,Male,6.33,Smartphone,True,0.47,"Poor Sleep, Obesity Risk",Urban,0–9,Very High,True,True
11,Male,4.82,Smartphone,True,0.39,"Poor Sleep, Eye Strain",Rural,10–13,High,True,True
8,Male,7.25,Smartphone,True,0.5,Poor Sleep,Urban,0–9,Very High,True,True
15,Female,5.35,Smartphone,True,0.32,"Anxiety, Obesity Risk",Urban,14–18,High,True,True
13,Female,4.94,Smartphone,True,0.47,Poor Sleep,Urban,10–13,High,True,True
9,Male,7.55,Tablet,True,0.57,"Poor Sleep, Obesity Risk",Urban,0–9,Very High,True,True
12,Female,5.35,Tablet,True,0.34,"Poor Sleep, Eye Strain, Anxiety",Urban,10–13,High,True,True
11,Female,7.69,Smartphone,True,0.35,"Poor Sleep, Anxiety",Urban,10–13,Very High,True,True
18,Male,4.87,Smartphone,True,0.31,Eye Strain,Rural,14–18,High,True,True
14,Female,3.96,Laptop,True,0.34,Poor Sleep,Urban,14–18,Moderate,False,False
8,Male,7.75,Smartphone,True,0.59,"Poor Sleep, Anxiety",Rural,0–9,Very High,True,True
8,Male,9.28,Smartphone,True,0.45,"Poor Sleep, Eye Strain",Urban,0–9,Very High,True,True
17,Female,4.9,Smartphone,True,0.4,"Eye Strain, Anxiety",Rural,14–18,High,True,True
14,Female,3.73,Laptop,True,0.45,"Poor Sleep, Eye Strain",Rural,14–18,Moderate,False,False
11,Female,3.47,Smartphone,True,0.38,Poor Sleep,Rural,10–13,Moderate,False,False
12,Female,4.35,Laptop,True,0.39,Eye Strain,Urban,10–13,High,True,True
15,Female,6.92,Laptop,True,0.43,Poor Sleep,Urban,14–18,Very High,True,True
14,Male,4.35,Smartphone,True,0.33,"Poor Sleep, Anxiety",Urban,14–18,High,True,True
16,Male,3.66,Smartphone,True,0.32,"Eye Strain, Anxiety",Urban,14–18,Moderate,False,False
17,Male,5.29,Tablet,True,0.33,"Poor Sleep, Anxiety",Rural,14–18,High,True,True
8,Female,6.52,TV,True,0.5,"Poor Sleep, Eye Strain, Anxiety",Urban,0–9,Very High,True,True
14,Male,3.38,Laptop,True,0.4,Obesity Risk,Rural,14–18,Moderate,False,False
8,Male,3.67,Smartphone,True,0.45,Poor Sleep,Urban,0–9,Moderate,False,False
17,Female,4.22,Laptop,True,0.4,Poor Sleep,Urban,14–18,High,True,True
15,Female,3.9,Smartphone,True,0.49,Anxiety,Urban,14–18,Moderate,False,False
18,Male,5.01,Smartphone,True,0.31,Poor Sleep,Urban,14–18,High,True,True
16,Female,3.64,TV,True,0.35,Anxiety,Urban,14–18,Moderate,False,False
10,Female,6.39,TV,True,0.47,"Poor Sleep, Eye Strain",Urban,10–13,Very High,True,True
11,Male,5.35,Smartphone,True,0.4,Poor Sleep,Urban,10–13,High,True,True
14,Female,4.28,Laptop,True,0.41,"Poor Sleep, Eye Strain",Rural,14–18,High,True,True
10,Female,9.88,TV,True,0.44,Poor Sleep,Rural,10–13,Very High,True,True
17,Female,5.39,Smartphone,True,0.42,"Poor Sleep, Eye Strain",Urban,14–18,High,True,True
12,Male,5.0,TV,True,0.37,Anxiety,Rural,10–13,High,True,True
14,Female,3.85,Laptop,True,0.48,"Poor Sleep, Anxiety",Rural,14–18,Moderate,False,False
8,Female,4.1,TV,True,0.41,Eye Strain,Urban,0–9,High,True,True
14,Male,4.51,Smartphone,True,0.35,"Poor Sleep, Eye Strain, Anxiety",Urban,14–18,High,True,True
14,Male,4.43,Tablet,True,0.36,Eye Strain,Urban,14–18,High,True,True
16,Male,4.32,TV,True,0.3,"Poor Sleep, Obesity Risk",Rural,14–18,High,True,True
18,Male,3.39,Tablet,True,0.32,"Poor Sleep, Obesity Risk",Urban,14–18,Moderate,False,False
14,Male,4.41,Smartphone,True,0.49,Poor Sleep,Urban,14–18,High,True,True
18,Male,6.49,Laptop,True,0.4,"Poor Sleep, Anxiety",Urban,14–18,Very High,True,True
9,Male,4.71,Tablet,True,0.55,Poor Sleep,Urban,0–9,High,True,True
12,Female,4.46,Smartphone,True,0.4,Poor Sleep,Urban,10–13,High,True,True
14,Female,3.99,TV,True,0.35,Anxiety,Rural,14–18,Moderate,False,False
13,Male,4.26,Smartphone,True,0.4,"Poor Sleep, Eye Strain",Urban,10–13,High,True,True
15,Male,4.9,TV,True,0.37,"Poor Sleep, Eye Strain, Obesity Risk",Urban,14–18,High,True,True
18,Female,3.57,Smartphone,True,0.31,Poor Sleep,Rural,14–18,Moderate,False,False
